scraped_at,carpark_id,name,guest_available,guest_available_display,guest_total,monthly_available,monthly_is_full,monthly_total,total,total_available,last_update
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000007d,Chi Fu Landmark,10,10+,334,543,False,543,877,553,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000124,Kwai Sing Centre,10,10+,137,1,False,1,138,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000011d,Ho Shun Tai Building,10,10+,108,14,False,14,122,24,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000102,Peninsula Square,10,10+,270,11,False,11,281,21,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000118,YOHO PLUS,10,10+,857,19,False,19,876,29,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000011c,Chinachem Golden Plaza,10,10+,189,5,False,5,194,15,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000122,Viking Gardens,10,10+,50,6,False,6,56,16,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000011e,Shun Fook Barn Car Park,10,10+,316,6,False,6,322,16,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000dc,Concord Square,10,10+,107,0,True,0,107,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000019e,New Commerce Centre,10,10+,22,0,True,0,22,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000196,International Trade Centre,10,10+,52,6,False,6,58,16,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000f4,Two Chinachem Exchange Square,10,10+,79,3,False,3,82,13,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000d7,Tak Bo Garden,10,10+,215,9,False,9,224,19,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000019d,Honour Industrial Centre,10,10+,32,2,False,2,34,12,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000c2,Sun Kwai Hing Plaza,10,10+,170,0,True,0,170,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000129,Star Ferry Car Park,10,10+,320,0,True,0,320,10,2026-03-01T17:11:48Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000128,City Hall Car Park,10,10+,130,0,True,0,130,10,2026-03-01T17:11:37Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000127,Kwai Fong Car Park,10,10+,180,0,True,0,180,10,2026-03-01T17:11:31Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000191,Marina 8,10,10+,51,1,False,1,52,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000001b,New Town Mansion,10,10+,114,7,False,7,121,17,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000c8,Admiralty Car Park,10,10+,510,11,False,11,521,21,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000b4,Botania Villa,7,7,54,0,True,0,54,7,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000f5,Hop Yick Plaza,10,10+,75,2,False,2,77,12,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000f2,CCT Telecom Building,10,10+,95,1,False,1,96,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a6,Shanghai Industrial Investment Building,10,10+,77,1,False,1,78,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001a6,Hi-Tech Industrial Centre,10,10+,51,1,False,1,52,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000c3,Metropolis Plaza,10,10+,128,20,False,20,148,30,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000b9,Castello,3,3,43,0,True,0,43,3,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000bc,Peninsula Tower,10,10+,77,6,False,6,83,16,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000109,Lai Bo Garden,10,10+,269,0,True,0,269,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000105,Eldo Court,10,10+,183,37,False,37,220,47,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000126,Victoria Centre,10,10+,95,0,True,0,95,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000101,Sai Kung Town Centre,10,10+,371,83,False,83,454,93,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000117,Hong Lai Gardens,10,10+,303,27,False,27,330,37,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001c3,Wonderland Villas (Northern),10,10+,506,141,False,141,647,151,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a4,Kwai Fong Terrace,10,10+,192,0,True,0,192,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000ae,Hilton Plaza,10,10+,319,24,False,24,343,34,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000019a,Tai Po Mega Mall Multi-Storey Car Park,10,10+,830,17,False,17,847,27,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000010b,Tsuen Wan Plaza,10,10+,260,0,True,0,260,10,2026-03-01T17:10:06Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000079,Eightland Gardens,9,9,85,5,False,5,90,14,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000006c,Bellagio,10,10+,155,0,True,0,155,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000dd,Grandway Garden,10,10+,154,28,False,28,182,38,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000de,Wai Wah Centre,10,10+,85,35,False,35,120,45,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000db,Austin Tower,10,10+,119,3,False,3,122,13,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001a4,Brill Plaza,10,10+,36,1,False,1,37,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000c5,Thriving Industrial Centre,10,10+,37,4,False,4,41,14,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000199,Lucky Plaza,10,10+,637,16,False,16,653,26,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000018d,909 Cheung Sha Wan Road,5,5,29,2,False,2,31,7,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a7,Hong Kong Plaza,10,10+,156,11,False,11,167,21,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000b6,Wah Ming Centre,10,10+,71,3,False,3,74,13,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000120,The Park Lane,10,10+,280,16,False,16,296,26,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a9,Blossom Garden,2,2,48,0,True,0,48,2,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000b2,Tsuen Kam Centre,10,10+,85,7,False,7,92,17,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000b3,Tsuen Wan Centre ,6,6,83,13,False,13,96,19,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000cc,Fanling Town Centre,10,10+,282,48,False,48,330,58,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000ac,HSBC Centre,10,10+,342,0,True,0,342,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000c9,New Tech Plaza,10,10+,85,0,True,0,85,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000cb,Evergreen Court,10,10+,349,20,False,20,369,30,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000d0,Sheung Shui Town Centre,10,10+,174,60,False,60,234,70,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000197,Wetland Public Vehicle Park,0,0,131,2,False,2,133,2,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000000e,Chelsea Heights Phase I,10,10+,60,0,True,0,60,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000007a,Chelsea Heights Phase II,10,10+,157,0,True,0,157,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000ec,Harbour Pinnacle,10,10+,35,0,True,0,35,10,2026-03-01T16:09:09Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000011,Nan Fung Commercial Centre,10,10+,133,98,False,98,231,108,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000074,Two Sky Parc,10,10+,135,0,True,0,135,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000fe,Siu On Centre,10,10+,49,1,False,1,50,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000af,Wealthy Garden,10,10+,50,2,False,2,52,12,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000001f,Wang Kwong Road,10,10+,156,16,False,16,172,26,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000eb,Sai Kung Garden,10,10+,37,3,False,3,40,13,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000c4,Yuen Long Plaza,10,10+,36,0,True,0,36,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000152,Coda Plaza,10,10+,54,0,True,0,54,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001b2,Hoi Wah Road (II),7,7,118,0,True,0,118,7,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000006f,AEON Lai Chi Kok Store,10,10+,66,6,False,6,72,16,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000000f,Mei Foo Sun Chuen Stage 4,10,10+,117,33,False,33,150,43,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000011b,Onbury,10,10+,69,4,False,4,73,14,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000006d,East Town Building,10,10+,34,0,True,0,34,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000010,Mei Foo Sun Chuen Stage 7,10,10+,207,53,False,53,260,63,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000b7,K-Point,8,8,42,0,True,0,42,8,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000010f,Harbour Heights O/A,10,10+,90,9,False,9,99,19,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000065,Capital Building,10,10+,52,0,True,0,52,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000002c,Wu Shan Road,10,10+,173,36,False,36,209,46,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000019f,New Trade Plaza,10,10+,80,4,False,4,84,14,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000cd,Shatin Park Stage 1,10,10+,66,14,False,14,80,24,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000cf,Shatin Park Stage 3,10,10+,77,26,False,26,103,36,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000123,Po Sing Centre,8,8,42,0,True,0,42,8,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000002e,The ONE,10,10+,134,0,True,0,134,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000b0,Lun Fung Court,10,10+,54,4,False,4,58,14,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000015b,One Sky Parc,10,10+,46,0,True,0,46,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000000d,Centre Parc,10,10+,42,4,False,4,46,14,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000013d,Port 33,10,10+,75,3,False,3,78,13,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001b5,Harbour North Phase 2-3,10,10+,69,0,True,0,69,10,2026-03-01T17:11:52Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000149,Hyatt Centric,10,10+,40,0,True,0,40,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001ae,Eight Regency,5,5,47,0,True,0,47,5,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001b3,V Walk,10,10+,85,0,True,0,85,10,2026-03-01T17:12:47Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000007,Tin Hau Car Park,10,10+,190,0,True,0,190,10,2026-03-01T17:11:17Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000008,Tsuen Wan Car Park,10,10+,150,0,True,0,150,10,2026-03-01T17:11:20Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000c0,Fung Nam Road,9,9,50,2,False,2,52,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001a9,Mega Trade Centre,10,10+,17,0,True,0,17,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001ad,Tonic Industrial Centre,7,7,38,0,True,0,38,7,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001af,SOHO West,10,10+,67,0,True,0,67,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001ac,Aster Court,10,10+,62,0,True,0,62,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001ab,Beauty Court,3,3,39,0,True,0,39,3,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001b1,Kodak House II,10,10+,18,1,False,1,19,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001b0,Mayfair Gardens,10,10+,468,1,False,1,469,11,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001b8,S22,10,10+,75,2,False,2,77,12,2026-03-01T17:11:52Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001b4,GO PARK Sai Sha,10,10+,353,0,True,0,353,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000006b,Ho Fai Garden,5,5,48,10,False,10,58,15,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001b6,Ka Fu Fong Public Car Park,10,10+,160,0,True,0,160,10,2026-03-01T17:11:47Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001a8,The Burrow,10,10+,78,7,False,7,85,17,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001c4,GO PARK 2,10,10+,64,0,True,0,64,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001bf,GO PARK Aqua Public Car Park,10,10+,100,0,True,0,100,10,2026-03-01T17:11:56Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000fc,Cheong Shing Court,10,10+,43,1,False,1,44,11,2026-03-01T17:11:05Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000010c,Easy Tower,10,10+,56,10,False,10,66,20,2026-03-01T17:11:20Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000ee,Bedford Road,10,10+,36,0,True,0,36,10,2026-03-01T17:11:11Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000190,Yue Kwong Chuen,10,10+,22,0,True,0,22,10,2026-03-01T17:11:29Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000ad,Chinachem Century Tower,10,10+,31,6,False,6,37,16,2026-03-01T17:11:10Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000ba,Millennium Trade Centre,10,10+,33,0,True,0,33,10,2026-03-01T17:11:35Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000bb,Grand City Plaza,10,10+,61,7,False,7,68,17,2026-03-01T17:11:12Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000c1,San Shing Avenue,10,10+,24,0,True,0,24,10,2026-03-01T17:11:20Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000c6,The Chelsea ,1,1,29,0,True,0,29,1,2026-03-01T17:11:33Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000077,Kailey Industrial Centre,10,10+,77,0,True,0,77,10,2026-03-01T17:11:28Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000069,Venice Garden,0,0,46,0,True,0,46,0,2026-03-01T17:11:07Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000068,South Lane,10,10+,22,1,False,1,23,11,2026-03-01T17:11:35Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000063,Tsan Yung Mansion,10,10+,53,1,False,1,54,11,2026-03-01T17:11:10Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000002a,Tsuen King Circuit,6,6,45,3,False,3,48,9,2026-03-01T17:11:32Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000029,Wing Lung Street,3,3,22,0,True,0,22,3,2026-03-01T17:11:02Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000024,Brighton Place,10,10+,69,5,False,5,74,15,2026-03-01T17:11:22Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000020,KC100,10,10+,62,0,True,0,62,10,2026-03-01T17:11:10Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000001,EDGE,10,10+,47,0,True,0,47,10,2026-03-01T17:11:13Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000013b,Lancashire Centre,10,10+,34,1,False,1,35,11,2026-03-01T17:11:22Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000194,Yuk Yat Street ,10,10+,46,0,True,0,46,10,2026-03-01T17:11:07Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001a7,Valiant Industrial Centre,7,7,10,0,True,0,10,7,2026-03-01T17:11:11Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000001b7,Technology Plaza,10,10+,20,0,True,0,20,10,2026-03-01T17:11:05Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000ab,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893620Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000125,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893654Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000011f,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893675Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000116,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893689Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000115,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893692Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000114,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893696Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000112,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893699Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000111,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893704Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000110,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893713Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000010e,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893718Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000010d,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893723Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000108,Dragon Centre (Sham Shui Po),0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893729Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000104,Kam Tao Building,0,-,0,18,False,18,18,18,2026-03-01T09:12:28.893739Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000100,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893748Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000fb,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893756Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000f9,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893760Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000f7,Southmark,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893765Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000f6,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893769Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000e9,South Wave Court,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893783Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000e5,Cheung Sha Wan Wholesale Food Market,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893787Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000ca,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893817Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000bf,Millennium City 6,0,-,0,68,False,68,68,68,2026-03-01T09:12:28.893837Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000be,Millennium City 2 & 3,0,-,0,45,False,45,45,45,2026-03-01T09:12:28.893842Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000bd,Millennium City 1 ,0,-,0,1920,False,1920,1920,1920,2026-03-01T09:12:28.893847Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000b5,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893858Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000aa,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893874Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a8,Wonderland Villas (Eastern),0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893879Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a5,Grand Waterfront,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893886Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a3,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893891Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a2,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893895Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a1,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893901Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-0000000000a0,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893904Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000009f,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893907Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000009e,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893910Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000009d,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893917Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000009c,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893920Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000009b,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893924Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-00000000009a,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893928Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000099,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893933Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000098,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893937Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000097,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893942Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000096,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893947Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000095,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893950Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000094,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893955Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000093,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893959Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000092,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893963Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000091,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893969Z
2026-03-02T01:12:27.314134+08:00,00000000-0000-0000-000000000081,,0,-,0,0,True,0,0,0,2026-03-01T09:12:28.893974Z
